_id,RSN,Property Manager,PCODE,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
188754,4155126,2192443 ONTARIO INC,M6M,2017,2018,1957,PRIVATE,5,York South-Weston,1306 WESTON RD,3,11,2018-12-18,56,Evaluation needs to be conducted in 1 year,14,2,2,3,2,,3,,3,,,3,3,3,3,3,3,,3,3,,W0531,43.68943097,-79.49695331,305030.032,4838608.475
188755,4155125,,M6M,2017,2018,1960,PRIVATE,5,York South-Weston,1321 WESTON RD,3,10,2018-12-18,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,3,,5,,,3,5,5,3,3,3,,3,3,,W0531,43.68986446,-79.49680789,305041.755,4838656.633
188756,4156297,PRINCESS MANAGEMENT,M9B,2017,2018,1968,PRIVATE,2,Etobicoke Centre,25 WARRENDER AVE,13,126,2018-12-18,80,Evaluation needs to be conducted in 3 years,19,4,3,5,4,5,5,3,4,4,3,3,4,5,4,4,5,4,4,3,,W0227,43.67573405,-79.55140863,300638.915,4837089.082
188757,4156102,PRINCESS MANAGEMENT,M9B,2017,2018,1968,PRIVATE,2,Etobicoke Centre,35 WARRENDER AVE,7,108,2018-12-18,79,Evaluation needs to be conducted in 3 years,19,4,3,5,4,5,5,3,4,4,3,3,4,5,4,4,4,4,4,3,,W0227,43.67625127,-79.55211904,300581.193,4837146.295
188758,4155928,PRINCESS MANAGEMENT,M9B,2017,2018,1971,PRIVATE,2,Etobicoke Centre,41 WARRENDER AVE,7,105,2018-12-18,79,Evaluation needs to be conducted in 3 years,17,4,3,5,4,5,5,,3,4,3,3,4,5,4,4,4,3,4,,,W0227,43.67601206,-79.55355233,300469.801,4837116.899
188759,4232592,PRINCESS MANAGEMENT,M9B,2017,2018,1971,PRIVATE,2,Etobicoke Centre,53 WARRENDER AVE,13,128,2018-12-18,78,Evaluation needs to be conducted in 2 years,18,4,3,5,4,4,5,4,4,4,3,3,4,4,4,4,4,3,4,,,W0227,43.67527014,-79.55385177,300439.227,4837043.395
188760,4154168,,M4H,2017,2018,1959,PRIVATE,15,Don Valley West,36 THORNCLIFFE PARK DR,6,70,2018-12-18,79,Evaluation needs to be conducted in 2 years,18,4,2,5,4,4,3,,4,3,5,5,5,5,3,4,3,5,3,4,,N1533,43.70270895,-79.34459023,317309.891,4840096.148
188761,4155248,,M8Y,2017,2018,1940,PRIVATE,3,Etobicoke-Lakeshore,140 BERRY RD,4,14,2018-12-18,61,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,3,,3,,3,3,4,5,3,3,3,3,2,2,,W0327,43.6378752,-79.48687296,305849.948,4832879.26
188762,4153142,HOMES FIRST SOCIETY,M6J,2017,2018,1987,SOCIAL HOUSING,10,Spadina-Fort York,800 ADELAIDE ST W,3,50,2018-12-18,69,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,3,3,3,3,,4,3,5,4,3,3,3,4,3,4,S1028,43.64397181,-79.41036099,312016.23,4833561.862
188763,4154079,GREENWIN CORP.,M4C,2018,2018,1962,PRIVATE,19,Beaches-East York,327 CHISHOLM AVE,4,20,2018-12-18,74,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,4,,4,,4,3,3,5,3,4,3,4,3,4,,S1926,43.69718165,-79.30644386,320386.052,4839487.593
188764,4153144,HOUSELINK COMMUNITY HOMES,M6J,2017,2018,1994,SOCIAL HOUSING,10,Spadina-Fort York,138 CLAREMONT ST,3,18,2018-12-18,65,Evaluation needs to be conducted in 2 years,15,3,3,4,3,,3,,3,,,3,3,5,3,3,4,3,3,3,,S1022,43.64994536,-79.41150667,311923.107,4834225.424
188765,4155746,N.H.D. DEVELOPMENTS LIMITED,M3J,2017,2018,1968,PRIVATE,7,Humber River-Black Creek,11 CATFORD RD,9,218,2018-12-18,72,Evaluation needs to be conducted in 1 year,18,4,4,3,3,4,4,3,2,3,,3,4,3,4,3,4,5,5,4,,W0731,43.75871247,-79.49134154,305481.823,4846305.27
188766,4154222,GREENWIN CORP.,M3L,2017,2018,1972,PRIVATE,7,Humber River-Black Creek,170 CHALKFARM DR,23,262,2018-12-18,62,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,4,4,3,,3,2,3,3,4,3,3,3,3,,W0734,43.72427169,-79.51340479,303704.517,4842479.159
188767,4154221,GREENWIN CORP.,M3L,2017,2018,1972,PRIVATE,7,Humber River-Black Creek,180 CHALKFARM DR,23,263,2018-12-18,64,Evaluation needs to be conducted in 2 years,18,4,5,3,3,3,3,2,3,3,,3,4,3,3,4,3,2,4,3,,W0734,43.72404844,-79.51181503,303832.597,4842454.334
188768,4155210,ORCHARD APARTMENTS (BLOOR) INC,M8X,2017,2018,1949,PRIVATE,3,Etobicoke-Lakeshore,2688 BLOOR ST W,4,21,2018-12-18,72,Evaluation needs to be conducted in 2 years,15,3,4,4,4,3,3,,3,,,3,3,5,3,5,5,,3,3,,W0322,43.65031426,-79.49711691,305016.898,4834262.829
188769,4155211,ORCHARD APARTMENTS (BLOOR) INC,M8X,2017,2018,1949,PRIVATE,3,Etobicoke-Lakeshore,2690 BLOOR ST W,4,18,2018-12-18,68,Evaluation needs to be conducted in 2 years,16,3,4,4,3,4,3,,3,,3,3,3,5,3,4,3,,3,3,,W0322,43.65033264,-79.49736599,304996.803,4834264.87
188770,4154176,,M3C,2017,2018,1960,PRIVATE,16,Don Valley East,701 DON MILLS RD,25,333,2018-12-18,78,Evaluation needs to be conducted in 2 years,19,4,5,5,3,3,3,3,3,5,,4,5,5,5,3,2,5,5,2,4,N1630,43.70831329,-79.33284545,318255.235,4840720.639
188771,4221285,,M4B,2017,2018,1970,PRIVATE,19,Beaches-East York,390 DAWES RD,14,246,2018-12-18,74,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,2,4,4,4,3,4,5,4,3,3,4,4,3,,S1927,43.70020357,-79.29820033,321049.73,4839824.865
188772,4154127,BRIKHAUS MANAGEMENT INC,M4K,2017,2018,1961,PRIVATE,14,Toronto-Danforth,95 GAMBLE AVE,6,94,2018-12-18,87,Evaluation needs to be conducted in 3 years,18,5,3,5,4,5,4,4,5,5,,5,5,5,4,4,4,3,4,4,,S1421,43.68992363,-79.34988488,316886.008,4838674.022
188773,4154134,NOVI PROPERTIES,M4K,2017,2018,1965,PRIVATE,14,Toronto-Danforth,100 GAMBLE AVE,12,152,2018-12-18,72,Evaluation needs to be conducted in 1 year,19,3,3,5,4,4,4,4,4,3,3,3,4,4,3,3,3,4,4,3,,S1421,43.69041948,-79.35064997,316824.231,4838729.001
188774,4153502,,M4Y,2018,2018,1918,PRIVATE,13,Toronto Centre,125 EARL PL,4,15,2018-12-18,77,Evaluation needs to be conducted in 2 years,14,4,4,4,4,4,4,,4,,,4,4,5,3,4,3,,3,,,S1322,43.66797782,-79.37821906,314612.894,4836239.946
188775,4153503,,M4Y,,2018,1925,PRIVATE,13,Toronto Centre,135 EARL PL,4,16,2018-12-18,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,3,4,,4,,,3,4,5,3,4,3,4,3,,,S1322,43.66804059,-79.37792461,314633.659,4836247.873
188776,4155420,GOLDEN EQUITY PROPERTIES,M9W,2018,2018,1964,PRIVATE,1,Etobicoke North,2313 ISLINGTON AVE,7,80,2018-12-18,71,Evaluation needs to be conducted in 2 years,18,4,2,4,3,4,4,4,3,4,,3,3,5,3,4,3,3,4,4,,W0131,43.71762958,-79.55580805,300287.597,4841742.787
188777,4155442,ORCHARD APARTMENTS (2328) INC,M9W,2017,2018,1962,PRIVATE,1,Etobicoke North,2328 ISLINGTON AVE,7,68,2018-12-18,64,Evaluation needs to be conducted in 2 years,18,3,3,4,3,4,3,,3,3,3,3,3,5,3,3,3,3,3,3,,W0130,43.71721618,-79.55670007,300215.686,4841696.915
188778,4155421,,M9W,2017,2018,1955,PRIVATE,1,Etobicoke North,2413 ISLINGTON AVE,6,52,2018-12-18,73,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,3,,2,4,4,3,2,5,4,4,4,2,4,3,4,W0131,43.72379712,-79.55873817,300051.989,4842428.141
188779,4155225,E. MANSON INVESTMENTS LIMITED,M8X,2017,2018,1973,PRIVATE,3,Etobicoke-Lakeshore,8 LOMOND DR,24,183,2018-12-18,67,Evaluation needs to be conducted in 2 years,19,4,3,3,3,3,3,3,4,4,3,3,3,5,3,3,4,4,3,3,,W0325,43.64634544,-79.52275543,302948.491,4833822.241
188780,4153065,MAINSTAY HOUSING,M6K,2017,2018,1897,SOCIAL HOUSING,4,Parkdale-High Park,10 LANSDOWNE AVE,3,21,2018-12-18,77,Evaluation needs to be conducted in 2 years,15,3,4,4,4,4,4,,3,,,4,4,4,4,4,4,,4,,4,S0435,43.64104632,-79.43717008,309853.582,4833234.996
188781,4153064,,M6K,2017,2018,1979,PRIVATE,4,Parkdale-High Park,12 LANSDOWNE AVE,3,26,2018-12-18,64,Evaluation needs to be conducted in 2 years,15,3,2,3,3,3,3,,3,,,3,4,4,3,4,4,4,2,,,S0435,43.64118985,-79.43717494,309853.179,4833250.942
188782,4154464,DMS PROPERTY MANAGEMENT LTD,M3J,2017,2018,1962,PRIVATE,7,Humber River-Black Creek,3700 KEELE ST,3,57,2018-12-18,68,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,,3,3,,3,3,5,3,3,3,3,3,2,,W0731,43.75524101,-79.48937888,305639.91,4845919.621
188783,4154219,,M3L,2017,2018,1965,PRIVATE,7,Humber River-Black Creek,99 MATTSON RD,4,30,2018-12-17,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,,3,2,,2,3,4,3,3,3,3,4,3,,W0734,43.72265494,-79.51304474,303733.493,4842299.549
188784,4153062,TCH,M6K,2017,2018,1918,TCHC,4,Parkdale-High Park,22 O'HARA AVE,3,13,2018-12-17,74,Evaluation needs to be conducted in 2 years,14,4,3,3,3,3,4,,4,,,3,4,5,4,4,3,,5,,,S0435,43.64197585,-79.43482964,310042.331,4833338.397
188785,4155402,KROMA MANAGEMENT LTD.,M9B,2017,2018,1970,PRIVATE,2,Etobicoke Centre,1 RABBIT LANE,7,33,2018-12-17,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,3,4,4,4,,4,4,5,3,4,4,,4,3,,W0226,43.65840137,-79.56758407,299333.331,4835163.389
188786,4154063,OWNER,M4B,2017,2018,1956,PRIVATE,19,Beaches-East York,2920 ST CLAIR AVE E,4,15,2018-12-17,78,Evaluation needs to be conducted in 2 years,17,4,3,4,4,4,4,,4,,4,4,3,5,4,4,4,4,4,3,,S1924,43.70847768,-79.30020282,320886.13,4840743.72
188787,4154062,POLOCO HOLDINGS INC.,M4B,2017,2018,1956,PRIVATE,19,Beaches-East York,2922 ST CLAIR AVE E,4,16,2018-12-17,79,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,4,,4,,,4,4,5,3,4,3,,4,4,,S1924,43.70850886,-79.29989721,320910.751,4840747.242
188788,4154226,CAPREIT,M3N,2017,2018,1967,PRIVATE,7,Humber River-Black Creek,2020 SHEPPARD AVE W,15,204,2018-12-17,81,Evaluation needs to be conducted in 3 years,18,4,4,4,3,4,5,4,4,4,,4,4,5,4,4,4,4,4,4,,W0729,43.73920215,-79.51814342,303323.153,4844137.908
188789,4155419,,M9W,2017,2018,1964,PRIVATE,1,Etobicoke North,6 AUBURNDALE CRT,7,82,2018-12-17,66,Evaluation needs to be conducted in 3 years,19,3,4,4,3,4,3,4,4,2,2,2,3,5,4,2,3,4,4,3,,W0131,43.71822358,-79.55470615,300376.432,4841808.712
188790,4154462,N.H.D. DEVELOPMENTS LIMITED,M3J,2017,2018,1973,PRIVATE,7,Humber River-Black Creek,25 BROADOAKS DR,9,92,2018-12-17,72,Evaluation needs to be conducted in 1 year,18,4,4,3,4,4,4,4,3,3,,4,3,5,4,4,4,3,2,3,,W0731,43.75692596,-79.49101087,305508.471,4846106.795
188791,4155128,,M6M,2017,2018,1977,PRIVATE,5,York South-Weston,12 BUTTONWOOD AVE,4,40,2018-12-17,68,Evaluation needs to be conducted in 2 years,17,4,4,5,2,3,3,,4,2,4,2,5,5,3,3,3,,3,3,,W0531,43.6911592,-79.50207242,304617.364,4838800.489
188792,4154472,N.H.D. DEVELOPMENTS LIMITED,M3J,2017,2018,1969,PRIVATE,7,Humber River-Black Creek,20 BROADOAKS DR,9,177,2018-12-17,66,Evaluation needs to be conducted in 1 year,18,4,4,3,2,3,4,2,3,4,,3,3,3,4,3,4,3,3,4,,W0731,43.75771078,-79.49091888,305515.869,4846193.988
188793,4155922,,M6S,2017,2018,1972,TCHC,4,Parkdale-High Park,3725 DUNDAS ST W,10,153,2018-12-17,63,Evaluation needs to be conducted in 3 years,18,3,3,4,2,3,3,3,3,3,,3,4,3,3,4,4,3,3,3,,S0421,43.66537021,-79.4987991,304881.171,4835935.439
188794,4156016,TCH,M6S,2017,2018,1972,TCHC,4,Parkdale-High Park,3735 DUNDAS ST W,10,132,2018-12-17,59,Evaluation needs to be conducted in 2 years,18,3,3,4,2,4,3,3,3,3,,3,3,2,3,3,3,3,3,2,,S0421,43.66518904,-79.49939383,304843.771,4835924.809
188795,4155122,DEL MANAGEMENT,M6M,2017,2018,1983,TCHC,5,York South-Weston,30 DENARDA ST,15,255,2018-12-17,58,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,3,3,3,,3,3,2,3,3,3,3,3,2,,W0531,43.68924906,-79.49250429,305388.692,4838588.272
188796,4154123,660266 ONTARIO LTD,M4K,2017,2018,1960,PRIVATE,14,Toronto-Danforth,51 GAMBLE AVE,6,49,2018-12-17,61,Evaluation needs to be conducted in 2 years,17,3,3,4,3,3,3,,3,3,,3,2,4,3,3,4,3,3,2,,S1421,43.68956871,-79.35205504,316711.144,4838634.294
188797,4154135,RANEE MANAGEMENT,M4K,2017,2018,1964,PRIVATE,14,Toronto-Danforth,72 GAMBLE AVE,12,212,2018-12-17,81,Evaluation needs to be conducted in 3 years,20,5,5,5,3,4,4,4,4,4,4,3,5,5,4,4,4,3,4,3,4,S1421,43.69013207,-79.35211001,316706.6,4838696.875
188798,4153143,,M6J,2017,2018,1930,PRIVATE,10,Spadina-Fort York,115 EUCLID AVE,3,16,2018-12-17,70,Evaluation needs to be conducted in 2 years,16,3,4,5,3,2,3,,4,,,3,4,5,3,3,3,5,3,3,,S1022,43.64940766,-79.40857759,312159.435,4834165.952
188799,4155371,SIX POINTS SUITES INC,M9B,2017,2018,1960,PRIVATE,3,Etobicoke-Lakeshore,5294 DUNDAS ST W,7,45,2018-12-17,56,Evaluation needs to be conducted in 2 years,17,3,2,3,3,3,3,,3,2,,3,3,3,3,3,3,2,3,3,,W0323,43.63703376,-79.54003624,301553.935,4832788.22
188800,4153511,EIWO CANADIAN MANAGEMENT LTD,M4Y,2017,2018,1968,PRIVATE,13,Toronto Centre,41 DUNDONALD ST,18,107,2018-12-17,73,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,3,4,4,3,4,4,5,3,3,4,3,3,3,,S1322,43.66621262,-79.38220008,314284.363,4836036.604
188801,4153512,ADELAIDE DEVELOPMENT CORP,M4Y,2017,2018,1917,PRIVATE,13,Toronto Centre,49 DUNDONALD ST,5,32,2018-12-17,73,Evaluation needs to be conducted in 2 years,15,4,4,3,3,3,4,,3,4,,4,4,5,3,4,4,,3,,,S1322,43.6663495,-79.38187185,314310.814,4836051.846
188802,4155589,,M6K,2017,2018,1971,TCHC,4,Parkdale-High Park,245 DUNN AVE,20,384,2018-12-17,57,Evaluation needs to be conducted in 2 years,20,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,4,2,S0436,43.64021606,-79.43377835,310127.038,4833143.912
188803,4153046,,M6R,2017,2018,1960,PRIVATE,4,Parkdale-High Park,83 INDIAN RD,5,21,2018-12-17,46,Evaluation needs to be conducted in 2 years,17,1,1,2,2,3,3,,3,3,,1,2,5,2,2,2,3,1,3,,S0434,43.64224001,-79.45335631,308547.591,4833366.778
188804,4153047,,M6R,2017,2018,1970,PRIVATE,4,Parkdale-High Park,109 INDIAN RD,8,38,2018-12-17,77,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,3,4,3,4,3,4,3,5,4,4,4,4,4,4,,S0434,43.6433287,-79.45251263,308615.591,4833487.768
188805,4155422,,M9W,2017,2018,1955,PRIVATE,1,Etobicoke North,75 IRWIN RD,6,53,2018-12-17,71,Evaluation needs to be conducted in 2 years,18,3,4,4,4,5,3,,2,5,3,4,3,5,3,4,4,2,2,4,,W0131,43.72497886,-79.55802979,300109.16,4842559.379
188806,4154346,ZENTIL PROPERTY MANAGEMENT,M6L,2017,2018,1962,PRIVATE,5,York South-Weston,1560 LAWRENCE AVE W,6,90,2018-12-17,71,Evaluation needs to be conducted in 2 years,19,3,3,5,3,4,3,3,5,4,2,3,4,5,3,3,3,5,4,2,,W0526,43.70662899,-79.48749652,305791.914,4840520.101
188807,4154342,,M6L,2017,2018,1960,PRIVATE,5,York South-Weston,1570 LAWRENCE AVE W,6,87,2018-12-17,74,Evaluation needs to be conducted in 3 years,18,3,3,5,3,4,3,4,4,3,,3,4,5,4,4,4,3,4,4,,W0526,43.70663903,-79.488379,305721.056,4840520.254
188808,4154188,,M4G,2018,2018,1956,PRIVATE,15,Don Valley West,18 KENRAE RD,3,13,2018-12-17,78,Evaluation needs to be conducted in 3 years,17,4,3,3,5,3,4,,5,,4,5,4,5,2,3,4,4,4,4,,N1531,43.70490606,-79.36190716,315914.058,4840336.839
188809,4155130,LA VALETTE PROPERTY MANAGEMENT,M6M,2017,2018,1969,PRIVATE,5,York South-Weston,24 PINEHILL CRES,4,29,2018-12-17,64,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,,3,2,3,3,4,5,4,3,3,3,4,3,,W0531,43.68832335,-79.50178938,304639.897,4838486.396
188810,4155397,METCAP LIVING MANAGEMENT INC.,M9C,2018,2018,1952,PRIVATE,2,Etobicoke Centre,440 RATHBURN RD,7,80,2018-12-17,72,Evaluation needs to be conducted in 2 years,17,3,3,5,3,4,3,,5,4,,3,4,5,3,3,3,3,4,3,,W0225,43.65427601,-79.57140942,299024.393,4834705.336
188811,4154205,BURNAC LEASEHOLDS,M4G,2017,2018,1965,PRIVATE,15,Don Valley West,1903 BAYVIEW AVE,5,27,2018-12-14,76,Evaluation needs to be conducted in 2 years,19,4,4,4,4,3,4,4,4,3,4,3,3,5,2,4,4,5,4,4,,N1529,43.71572303,-79.37753852,314652.469,4841536.636
188812,4153550,ICC PROPERTY MANAGEMENT LTD.,M4Y,2018,2018,1917,PRIVATE,11,University-Rosedale,628 CHURCH ST,3,20,2018-12-14,57,Evaluation needs to be conducted in 1 year,14,3,3,3,3,,3,,3,,,2,2,5,2,3,3,3,2,,,S1137,43.66958729,-79.38281379,314232.17,4836412.982
188813,4253833,AKELIUS CANADA LTD,M6R,2018,2018,1960,PRIVATE,4,Parkdale-High Park,1 CLAUDE AVE,3,30,2018-12-14,69,Evaluation needs to be conducted in 2 years,14,4,3,3,4,3,3,,3,,,4,4,5,4,3,3,,2,,,S0434,43.63983252,-79.45175283,308677.112,4833099.385
188814,4253901,,M4K,2017,2018,1963,PRIVATE,14,Toronto-Danforth,20 COSBURN AVE,3,30,2018-12-14,75,Evaluation needs to be conducted in 3 years,17,4,3,5,4,4,4,,3,,3,5,4,5,3,4,3,4,3,3,,S1421,43.68869777,-79.35411187,316545.506,4838537.252
188815,4154137,,M4K,,2018,1955,PRIVATE,14,Toronto-Danforth,1243 BROADVIEW AVE,4,38,2018-12-14,71,Evaluation needs to be conducted in 2 years,15,3,3,5,3,3,3,,3,,,4,5,5,4,3,3,,3,3,,S1421,43.69079388,-79.35500511,316473.095,4838770.007
188816,4156611,,M8X,2017,2018,1955,PRIVATE,3,Etobicoke-Lakeshore,2844 BLOOR ST W,3,14,2018-12-14,78,Evaluation needs to be conducted in 3 years,16,4,4,3,3,4,4,,3,,3,4,4,5,4,4,4,,4,5,,W0322,43.64934773,-79.50379718,,
188817,4156649,,M8X,2017,2018,1955,PRIVATE,3,Etobicoke-Lakeshore,2846 BLOOR ST W,4,16,2018-12-14,80,Evaluation needs to be conducted in 3 years,16,4,4,3,4,4,4,,4,,3,4,4,5,4,4,4,,4,5,,W0322,43.64928753,-79.50406926,,
188818,4154196,,M4G,2017,2018,1960,PRIVATE,15,Don Valley West,27 BRENTCLIFFE RD,3,12,2018-12-14,88,Evaluation needs to be conducted in 3 years,16,4,5,5,5,4,4,,4,,2,5,4,5,5,4,4,,5,5,,N1529,43.71498987,-79.35960275,316097.848,4841457.449
188819,4154235,SKYVIEW MANAGEMENT,M3N,2017,2018,1970,PRIVATE,7,Humber River-Black Creek,45 DRIFTWOOD AVE,14,137,2018-12-14,63,Evaluation needs to be conducted in 2 years,18,4,3,4,2,4,3,4,2,4,,3,4,5,3,2,2,3,3,2,,W0730,43.75114832,-79.51147966,303860.109,4845464.976
188820,4155396,H&R PROPERTY MANAGEMENT,M9C,2017,2018,1963,PRIVATE,2,Etobicoke Centre,70 DIXFIELD DR,12,141,2018-12-14,77,Evaluation needs to be conducted in 3 years,19,4,4,4,4,4,5,4,4,4,4,4,4,5,3,4,4,3,3,2,,W0225,43.65604197,-79.57240368,298944.101,4834902.553
188821,4153147,2153244 ONTARIO INC,M6J,2017,2018,1912,PRIVATE,10,Spadina-Fort York,255 DOVERCOURT RD,3,16,2018-12-14,68,Evaluation needs to be conducted in 3 years,16,3,4,5,3,3,3,,3,,,3,5,5,3,2,3,3,2,4,,S1021,43.64843244,-79.42402266,310913.609,4834056.383
188822,4154131,,M4K,2017,2018,1965,PRIVATE,14,Toronto-Danforth,30 COSBURN AVE,5,26,2018-12-14,69,Evaluation needs to be conducted in 3 years,16,3,3,5,3,4,5,,4,,,4,3,5,3,3,2,2,3,3,,S1421,43.68890318,-79.35273098,316656.787,4838560.264
188823,4154112,ENDERBY DEVELOPMENTS LIMITED,M4K,2017,2018,1973,PRIVATE,14,Toronto-Danforth,55 COSBURN AVE,12,155,2018-12-14,79,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,5,3,3,4,3,5,5,4,3,4,4,5,3,3,,S1421,43.68849224,-79.35200192,316715.641,4838514.709
188824,4154114,GREENWIN INC.,M4K,2018,2018,1986,PRIVATE,14,Toronto-Danforth,91 COSBURN AVE,11,86,2018-12-14,72,Evaluation needs to be conducted in 3 years,17,4,3,4,4,3,5,,3,4,,3,4,5,3,3,3,4,3,3,,S1421,43.68882667,-79.35024487,316857.213,4838552.103
188825,4154128,GREENWIN CORP.,M4K,2017,2018,1961,PRIVATE,14,Toronto-Danforth,100 COSBURN AVE,7,140,2018-12-14,89,Evaluation needs to be conducted in 3 years,18,5,3,5,5,5,4,,5,5,4,5,5,5,3,5,5,4,3,4,,S1421,43.68944909,-79.35004086,316873.531,4838621.28
188826,4154122,CONNAUGHT YONGE SQUARE LIMITED,M4K,2017,2018,1974,PRIVATE,14,Toronto-Danforth,45 GAMBLE AVE,6,49,2018-12-14,83,Evaluation needs to be conducted in 3 years,18,5,4,5,4,4,5,,4,5,4,4,5,5,3,3,4,4,3,4,,S1421,43.68948285,-79.35249481,316675.712,4838624.697
188827,4154234,,M3N,2017,2018,1971,PRIVATE,7,Humber River-Black Creek,1825 FINCH AVE W,16,171,2018-12-14,73,Evaluation needs to be conducted in 1 year,19,4,4,4,4,4,4,4,3,4,,4,5,5,3,4,2,3,2,2,4,W0730,43.75789471,-79.51191572,303825.107,4846214.47
188828,4154198,,M4G,2017,2018,1945,PRIVATE,15,Don Valley West,958 EGLINTON AVE E,3,24,2018-12-14,79,Evaluation needs to be conducted in 2 years,16,4,4,5,3,5,5,,3,,4,4,4,5,3,3,3,,5,3,,N1529,43.71485903,-79.36014009,316054.311,4841443.795
188829,4154195,POLOCO HOLDINGS INC.,M4G,2017,2018,1944,PRIVATE,15,Don Valley West,960 EGLINTON AVE E,3,16,2018-12-14,84,Evaluation needs to be conducted in 2 years,15,3,4,5,4,3,5,,4,,,5,4,5,4,4,4,,5,4,,N1529,43.71515813,-79.35925646,316125.459,4841477.143
188830,4153514,METCAP LIVING MANAGEMENT INC.,M4Y,2017,2018,1970,PRIVATE,13,Toronto Centre,15 DUNDONALD ST,24,172,2018-12-14,75,Evaluation needs to be conducted in 2 years,20,4,4,4,4,4,4,3,4,4,3,4,3,5,3,4,4,4,3,3,4,S1322,43.6657275,-79.38388754,314148.344,4835982.525
188831,4155587,,M6P,2017,2018,1969,TCHC,4,Parkdale-High Park,100 HIGH PARK AVE,24,447,2018-12-14,62,Evaluation needs to be conducted in 2 years,20,3,3,3,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,S0428,43.65656783,-79.46738467,307415.157,4834958.018
188832,4154117,ENDERBY DEVELOPMENTS LIMITED,M4K,2017,2018,1970,PRIVATE,14,Toronto-Danforth,60 GOWAN AVE,21,118,2018-12-14,86,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,5,4,3,5,4,5,5,5,4,3,3,4,4,3,,S1421,43.68801674,-79.35223524,316696.927,4838461.851
188833,4154133,,M4K,2019,2018,1958,PRIVATE,14,Toronto-Danforth,15 GAMBLE AVE,3,27,2018-12-14,70,Evaluation needs to be conducted in 2 years,16,4,3,5,4,3,3,,4,,,4,4,5,3,3,3,2,3,3,,S1421,43.68918114,-79.35381445,316569.387,4838590.994
188834,4154121,,M4K,2017,2018,1970,PRIVATE,14,Toronto-Danforth,33 GAMBLE AVE,4,28,2018-12-14,82,Evaluation needs to be conducted in 2 years,17,5,4,4,5,5,5,,3,,4,5,5,5,3,3,4,4,3,3,,S1421,43.68940114,-79.35287203,316645.318,4838615.567
188835,4152690,,M1K,2017,2018,1958,PRIVATE,20,Scarborough Southwest,709 KENNEDY RD,6,79,2018-12-14,81,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,,4,4,4,4,4,5,4,4,4,4,4,4,,E2023,43.72813744,-79.26566685,323663.167,4842935.041
188836,4152691,GLOBAL PROPERTIES LTD,M1K,2018,2018,1958,PRIVATE,20,Scarborough Southwest,711 KENNEDY RD,6,79,2018-12-14,71,Evaluation needs to be conducted in 2 years,16,4,4,4,3,,4,,3,3,,3,2,5,3,4,4,4,4,3,,E2023,43.72870771,-79.26590545,323643.766,4842998.342
188837,4243431,GREENWIN CORP,M3N,2017,2018,1968,PRIVATE,7,Humber River-Black Creek,2801 JANE ST,17,234,2018-12-14,63,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,3,2,3,3,,2,4,3,3,3,3,3,3,3,,W0730,43.75022539,-79.51517111,303562.808,4845362.501
